日付,場コード,レース,決まり手,3連単配当,1着の枠,1着(立役者),1枠(飛んだイン)
20260525,24,2,不明,27130,6,中村かなえ,来田衣織
20260525,24,6,不明,11850,5,孫崎百世,渡邉真奈美
20260526,3,10,不明,10140,4,永井源,柴田朋哉
20260526,3,11,不明,10710,2,寺本重宣,濱本優一
20260526,6,8,不明,16900,5,山崎郡,瓜生正義
20260526,6,9,不明,10190,5,上條暢嵩,菊地孝平
20260526,6,10,不明,22420,2,宮地元輝,松井繁
20260526,7,11,不明,30190,4,伊藤啓三,原田篤志
20260526,7,12,不明,45320,3,川北浩貴,重成一人
20260526,10,2,不明,12970,2,出畑孝典,原田才一郎
20260526,10,7,不明,33490,5,武田光史,廣部大明
20260526,10,8,不明,33330,5,別府昌樹,大澤誠也
20260526,12,2,不明,11070,2,渡邊伸太郎,黒田誠司
20260526,12,9,不明,33730,3,中井俊祐,吉田一心
20260526,12,11,不明,59780,4,横川聖志,四宮与寛
20260526,13,6,不明,19510,4,中野仁照,松田淳平
20260526,13,7,不明,13360,3,飛田江己,津田陸翔
20260526,15,4,不明,10010,3,平見真彦,橋本明
20260526,17,2,不明,10040,6,永田啓二,村田浩司
20260526,23,3,不明,209780,6,伊藤玲奈,森下愛梨
20260526,23,10,不明,27230,4,山本寛久,富永大一
20260526,24,3,不明,23980,3,門田栞,嶋田有里
20260526,24,6,不明,32680,5,中北涼,伊藤栞
20260527,3,7,不明,11360,4,加木郁,石田勇斗
20260527,3,12,不明,19470,2,石倉洋行,若林義人
20260527,6,2,不明,11150,3,瓜生正義,山崎郡
20260527,6,11,不明,43350,5,丸野一樹,上條暢嵩
20260527,6,12,不明,60460,5,山口剛,西山貴浩
20260527,7,2,不明,21970,4,大久保信一郎,上村宏太
20260527,7,5,不明,45380,4,鈴木峻佑,土井祥伍
20260527,7,6,不明,20900,2,伊藤啓三,村田修次
20260527,7,11,不明,27820,4,沢田昭宏,里岡右貴
20260527,8,3,不明,17890,3,山本光雄,山室展弘
20260527,8,12,不明,58170,6,黒野元基,平尾崇典
20260527,10,7,不明,45810,5,野間大樹,黄金井力良
20260527,10,8,不明,11900,2,深水慎一郎,三川昂暁
20260527,10,9,不明,39890,4,浜崎準也,杉田篤光
20260527,10,12,不明,15240,5,宮田龍馬,谷村一哉
20260527,12,2,不明,13650,4,大西隆洋,眞崎武蔵
20260527,12,5,不明,20420,2,岡部浩,浜先真範
20260527,12,10,不明,27550,3,浜先真範,徳増秀樹
20260527,13,3,不明,15450,4,山口晃朋,森清友翔
20260527,15,1,不明,17080,4,大江純,高橋直哉
20260527,15,3,不明,59270,6,古場輝義,待鳥雄紀
20260527,15,7,不明,12550,5,佐藤大佑,岡部大輝
20260527,15,10,不明,11140,2,椎名豊,今村暢孝
20260527,17,2,不明,42820,5,山下和彦,堀越雄貴
20260527,17,3,不明,11690,5,多田有佑,奥田誠
20260527,17,10,不明,15340,5,坂口貴彦,齊藤優
20260527,18,5,不明,14730,4,山崎裕司,大井清貴
20260527,18,6,不明,38580,6,末永祐輝,森安弘雅
20260527,21,4,不明,57920,6,鶴田勇雄,濱野斗馬
20260527,21,6,不明,16320,3,齊藤廉,服部剛
20260527,24,2,不明,14810,6,平川香織,矢野真梨菜
20260527,24,12,不明,10810,3,平川香織,高田ひかる
20260528,1,2,不明,16810,3,吉村誠,原加央理
20260528,1,7,不明,10780,2,本田愛,入澤友治
20260528,1,8,不明,10520,5,前田将太,上田健太
20260528,2,11,不明,13410,4,尾形栄治,有賀達也
20260528,2,12,不明,11960,5,藤田竜弘,新開航
20260528,3,12,不明,80030,6,柴田朋哉,永井源
20260528,6,8,不明,23950,5,佐藤翼,常住蓮
20260528,7,5,不明,39520,5,金山立樹,沢田昭宏
20260528,7,9,不明,11640,2,上村宏太,竹下大樹
20260528,8,10,不明,31690,6,平尾崇典,野中一平
20260528,10,3,不明,19660,5,黄金井力良,新田泰章
20260528,15,5,不明,54730,2,山本稔太朗,大塚雅治
20260528,17,2,不明,10910,4,藤原早菜,山川雄大
20260528,17,10,不明,12710,6,西野翔太,佐藤謙史朗
20260528,18,8,不明,26870,5,泥谷一毅,渡邊哲也
20260528,21,1,不明,25440,2,西岡育未,鶴田勇雄
20260528,21,3,不明,62230,4,赤井睦,小林泰
20260528,24,1,不明,12310,4,来田衣織,孫崎百世
20260528,24,7,不明,24720,2,関野文,小芦るり華
20260528,24,9,不明,49260,2,孫崎百世,山本梨菜
20260528,24,12,不明,17170,3,渡邉真奈美,安井瑞紀
20260529,2,1,不明,10030,2,白井友晴,八木治樹
20260529,2,6,不明,30840,4,尾道佳諭,下河誉史
20260529,3,1,不明,63020,6,村岡賢,桂林寛
20260529,6,1,不明,28790,4,遠藤エミ,関浩哉
20260529,6,2,不明,50800,4,清水愛海,森高一真
20260529,6,8,不明,74010,3,遠藤エミ,守田俊介
20260529,6,9,不明,40480,6,宮地元輝,菅章哉
20260529,7,5,不明,21450,5,大久保信一郎,杉山貴博
20260529,9,1,不明,19630,3,豊田訓靖,荒川健太
20260529,9,5,不明,15410,4,今坂晃広,仲口博崇
20260529,11,3,不明,10520,5,金子萌,近藤雄一郎
20260529,14,10,不明,37010,2,寺田空詩,宮本夏樹
20260529,14,12,不明,10620,3,黒井達矢,笠原亮
20260529,15,2,不明,18170,4,古田祐貴,新出浩司
20260529,15,7,不明,21450,4,赤岩善生,正木聖賢
20260529,15,9,不明,18660,3,吉田慎二郎,三好勇人
20260529,15,12,不明,17190,3,中野次郎,椎名豊
20260529,17,4,不明,29890,3,上之晃弘,内堀学
20260529,17,5,不明,18850,3,若狭奈美子,藤原早菜
20260529,18,5,不明,14390,5,白神優,喜多那由夏
20260529,18,6,不明,11390,3,中村栄治,新田洋一
20260529,18,7,不明,25470,5,鈴木孝明,岩永節也
20260529,23,10,不明,12260,2,堀本和也,鈴木雅希
20260529,24,3,不明,11370,4,渡邉真奈美,加藤綾
20260529,24,11,不明,34270,5,黒澤めぐみ,井上未都
20260530,3,2,不明,20580,4,畑竜生,香川陽太
20260530,3,6,不明,15060,3,畑竜生,宇土泰就
20260530,6,2,不明,33170,5,白井英治,磯部誠
20260530,6,4,不明,11110,4,原田幸哉,鰐部太空海
20260530,6,7,不明,49520,5,守田俊介,石野貴之
20260530,6,8,不明,35590,3,仲谷颯仁,池田浩二
20260530,6,10,不明,18560,4,定松勇樹,河合佑樹
20260530,6,11,不明,27860,5,上野真之介,遠藤エミ
20260530,7,4,不明,27030,5,川田正人,吉田和仁
20260530,7,5,不明,116120,5,八戸琉楓,鈴木峻佑
20260530,7,10,不明,55970,4,佐藤悠,高野哲史
20260530,7,11,不明,16490,2,川北浩貴,柳沢一
20260530,9,5,不明,21570,3,森竜也,宇佐見淳
20260530,9,7,不明,182120,5,谷勝幸,豊田訓靖
20260530,9,10,不明,54100,4,胡本悟志,興津藍
20260530,9,11,不明,27280,4,宇佐見淳,吉田俊彦
20260530,11,2,不明,54180,2,山崎聖司,原田雄次
20260530,11,6,不明,148590,5,竹田広樹,高山智至
20260530,11,10,不明,29010,4,上原健次郎,長岡良也
20260530,11,12,不明,12150,2,今井貴士,吉川貴仁
20260530,12,8,不明,20460,2,眞鳥章太,小野生奈
20260530,14,6,不明,16900,5,笠原亮,乙津康志
20260530,14,7,不明,28780,4,田中信一郎,喜多須杏奈
20260530,15,4,不明,43930,5,中岡正彦,古田祐貴
20260530,15,9,不明,12290,3,安河内将,塚越海斗
20260530,17,1,不明,14120,3,佐藤謙史朗,山田佑樹
20260530,17,2,不明,41760,4,藤田美代,佐々木英樹
20260530,17,5,不明,14890,3,山川雄大,前沢丈史
20260530,17,9,不明,16650,4,上之晃弘,山下和彦
20260530,17,11,不明,23130,2,藤原早菜,葛原大陽
20260530,18,6,不明,20530,4,新田洋一,嶋田貴支
20260530,18,10,不明,23170,2,渡邊雄一郎,松下一也
20260530,23,6,不明,13740,5,藤田浩人,眞田英二
20260531,1,6,不明,34940,3,本吉正樹,梶野学志
20260531,2,1,不明,25350,6,森弘行,関根彰人
20260531,2,10,不明,15070,4,樅山拓馬,佐竹恒彦
20260531,2,12,不明,24620,4,宮之原輝紀,新開航
20260531,3,6,不明,11730,5,平田健之佑,山田和佐
20260531,3,10,不明,30410,4,桂林寛,外崎悟
20260531,5,5,不明,36520,6,三浦永理,田村美和
20260531,5,8,不明,47980,3,笠野友紀恵,中田夕貴
20260531,6,2,不明,17070,2,宮地元輝,佐藤隆太郎
20260531,6,6,不明,16450,5,今垣光太郎,清水愛海
20260531,7,7,不明,51900,2,熊本英一,繁野谷圭介
20260531,8,7,不明,18740,2,藤森陸斗,加倉侑征
20260531,9,9,不明,14410,3,谷勝幸,平野和明
20260531,11,4,不明,12220,5,春園功太,山崎聖司
20260531,12,3,不明,45250,6,眞鳥章太,酒井俊弘
20260531,12,10,不明,103490,3,東口晃,林美憲
20260531,13,7,不明,11930,3,西丸敦基,三浦裕貴
20260531,13,10,不明,17200,4,三角哲男,篠田優也
20260531,14,2,不明,18890,3,高田綾,神里琴音
20260531,14,9,不明,24090,6,山地正樹,都築正治
20260531,14,11,不明,39610,2,林祐介,寺田空詩
20260531,15,6,不明,97900,5,桑原将光,伊藤誠二
20260531,15,10,不明,30060,3,三好勇人,佃來紀
20260531,18,5,不明,11970,5,山ノ内雅人,山崎裕司
20260531,18,9,不明,49930,6,柳瀬幹太,山ノ内雅人
20260531,20,6,不明,45820,2,田村慶,鳥飼眞
20260531,20,12,不明,168580,6,中村日向,松田大志郎
20260531,23,2,不明,11400,2,新田芳美,郷原章平
20260601,1,8,不明,15550,4,冨名腰桃奈,野口勝弘
20260601,5,9,不明,57190,4,南彩寧,武井莉里佳
20260601,5,11,不明,34300,4,石原凪紗,三浦永理
20260601,11,2,不明,21310,6,佐々木和伸,表健太
20260601,11,11,不明,17790,2,渡部悟,小坂尚哉
20260601,12,2,不明,18960,4,中村将隆,小野桜
20260601,12,5,不明,17060,6,稲田浩二,南佑典
20260601,13,8,不明,22830,3,岩崎正哉,山下昂大
20260601,13,12,不明,13120,4,登みひ果,川野芽唯
20260601,14,3,不明,33760,4,烏野賢太,大場恒季
20260601,19,5,不明,26220,4,中尾彩香,古川誠之
20260601,19,7,不明,15930,4,谷口知優,芦澤望
20260601,19,8,不明,13770,3,東健介,横田貴満
20260601,20,2,不明,16880,5,鳥飼眞,木山誠一
20260601,20,7,不明,10670,3,海野ゆかり,枝尾賢
20260601,23,2,不明,11550,4,眞田英二,太田和美
20260601,23,4,不明,10240,6,中村桃佳,上瀧絢也
20260601,24,1,不明,36220,6,山本兼士,齋藤和政
20260601,24,9,不明,48770,4,齋藤和政,大神康司
20260602,1,3,不明,13150,3,原加央理,増本杏珠
20260602,1,6,不明,11080,2,木幡純也,中村尊
20260602,1,10,不明,33460,3,木幡純也,本田愛
20260602,5,6,不明,16940,4,細川裕子,笠野友紀恵
20260602,9,10,不明,31510,4,馬袋義則,中島孝平
20260602,9,12,不明,91070,6,渡邉睦広,井口佳典
20260602,10,11,不明,11070,3,中本大樹,大島隆乃介
20260602,11,6,不明,26910,4,田代達也,中島昂章
20260602,12,4,不明,12990,4,田中豪,三嶌こころ
20260602,12,10,不明,10550,2,渡辺浩司,西野雄貴
20260602,14,3,不明,28530,3,三嶌さらら,岩崎芳美
20260602,20,4,不明,21320,6,市橋卓士,奥平拓也
20260602,20,8,不明,11260,2,枝尾賢,川原祐明
20260602,20,9,不明,12680,3,村越篤,中村日向
20260602,23,2,不明,13510,2,眞田英二,平石和男
20260602,23,10,不明,10630,4,渡邉優美,平高奈菜
20260603,5,6,不明,15280,2,喜井つかさ,平田さやか
20260603,5,10,不明,10740,2,前田紗希,細川裕子
20260603,11,5,不明,18420,2,永田義紘,上原健次郎
20260603,12,2,不明,19450,4,戸敷晃美,安田政彦
20260603,12,4,不明,10680,3,東口晃,田中豪
20260603,13,12,不明,14110,5,樋口亮,高倉和士
20260603,19,7,不明,16410,5,松江秀徳,中川りな
20260603,19,12,不明,36880,5,上條嘉嗣,田中辰彦
20260603,20,10,不明,23770,2,杉山裕也,市橋卓士
20260603,21,6,不明,22380,5,天野晶夫,滝沢芳行
20260603,21,8,不明,31570,5,中野和裕,柳瀬興志
20260603,21,10,不明,26680,5,松井友汰,横川聖志
20260603,24,9,不明,17820,5,村上宗太郎,山一鉄也
20260604,3,3,不明,48620,6,抹香雄三,崎利仁
20260604,3,7,不明,14650,2,大崎翔,中島秀治
20260604,3,8,不明,12970,2,倉富大誠,鈴木猛
20260604,3,11,不明,62290,5,金子猛志,松尾拓
20260604,3,12,不明,13530,3,西村拓也,福来剛
20260604,5,1,不明,10700,6,山下友貴,薮内瑞希
20260604,5,3,不明,17840,4,藤堂里香,武井莉里佳
20260604,5,4,不明,44720,6,刑部亜里紗,佐藤ほのか
20260604,5,5,不明,24070,6,後藤美翼,松瀬弘美
20260604,7,3,不明,263570,6,富山弘幸,渡邊伸太郎
20260604,7,6,不明,23780,4,小畑実成,福田宗平
20260604,8,2,不明,13680,3,平川香織,松下直也
20260604,10,5,不明,23450,4,島川海輝,森雄利
20260604,10,7,不明,42950,6,福西広太郎,井上慧人
20260604,10,11,不明,40390,4,遠藤圭吾,屋良龍紀
20260604,13,5,不明,17480,2,三村岳人,三角哲男
20260604,13,7,不明,13440,4,片岡恵里,篠田優也
20260604,13,12,不明,17140,4,登みひ果,古結宏
20260604,17,6,不明,13240,4,常住蓮,浜先真範
20260604,17,10,不明,43060,4,石橋道友,赤岩善生
20260604,19,6,不明,11400,4,上原崚,後藤隼之
20260604,19,8,不明,11020,3,渥美卓郎,深川麻奈美
20260604,20,4,不明,38660,4,市橋卓士,海野ゆかり
20260604,20,9,不明,149880,6,金田諭,杉山裕也
20260604,21,10,不明,22950,5,中村泰平,中村辰也
20260604,24,3,不明,11200,2,岡部貴司,澤崎雄哉
20260604,24,4,不明,10650,3,表憲一,村上宗太郎
20260604,24,9,不明,16970,2,山本兼士,笠置博之
20260604,24,11,不明,10100,3,尾嶋一広,田中駿兵
20260605,1,12,不明,11940,5,君島秀三,今垣光太郎
20260605,3,1,不明,14970,5,崎利仁,村田敦
20260605,3,10,不明,25720,5,中島秀治,中村晃朋
20260605,7,1,不明,29050,2,小倉康典,富山弘幸
20260605,7,10,不明,26600,3,富山弘幸,山下和彦
20260605,8,6,不明,302410,6,乃村康友,山下大輝
20260605,10,9,不明,19980,4,谷口丞,中本大樹
20260605,13,2,不明,10660,3,丹下将,下河雅史
20260605,13,3,不明,14750,2,古賀智之,片岡恵里
20260605,17,6,不明,21350,5,上野真之介,佐藤隆太郎
20260605,17,9,不明,10230,4,海野康志郎,永井彪也
20260605,18,4,不明,55350,6,河野主樹,竹田辰也
20260605,18,8,不明,12470,3,仲本舜,福嶋智之
20260605,18,12,不明,13980,4,里岡右貴,茅原悠紀
20260605,19,3,不明,14280,6,深川麻奈美,芦澤望
20260605,19,4,不明,11690,6,中川りな,藤田靖弘
20260605,20,11,不明,38850,3,松田大志郎,重木輝彦
20260605,21,2,不明,19800,2,佐藤世那,森野正弘
20260605,21,5,不明,32540,4,梅原祥平,大瀧明日香
20260606,1,1,不明,36590,5,桑原啓,久保原秀人
20260606,1,2,不明,19490,5,伏田裕隆,野田昇吾
20260606,1,12,不明,119170,3,竹之内極,山口達也
20260606,3,6,不明,12190,4,佐藤駿介,松本弓雄
20260606,6,10,不明,73040,6,柴田朋哉,浜野孝志
20260606,6,12,不明,36010,6,竹田和哉,坪井康晴
20260606,8,4,不明,39490,5,宮地秀祈,志道吉和
20260606,10,3,不明,14920,4,佐藤永梧,飛田江己
20260606,10,8,不明,10030,4,中本大樹,松井貫太
20260606,15,6,不明,186160,5,大廣咲季,中尾優香
20260606,15,12,不明,12200,4,安井瑞紀,平山智加
20260606,17,1,不明,14320,4,大上卓人,石橋道友
20260606,18,9,不明,39480,2,堤啓輔,杉山貴博
20260606,21,1,不明,10680,5,滝沢芳行,楠原翔太
20260606,21,6,不明,11840,3,森野正弘,森林太
20260606,21,11,不明,40680,3,天野晶夫,松井友汰
20260606,24,6,不明,12160,4,高野心吾,三馬崇史
20260607,1,2,不明,13660,3,石川諒,中渡修作
20260607,1,7,不明,77480,4,池田雷太,下出卓矢
20260607,3,1,不明,25410,3,村田敦,藤原孝斗
20260607,3,2,不明,52480,2,坪内実,菊池宏志
20260607,3,3,不明,33020,6,江本真治,小林礼央
20260607,5,5,不明,35840,4,佐竹友樹,樋口喜彦
20260607,5,8,不明,29900,2,守屋大地,森智也
20260607,5,12,不明,33440,3,椎名豊,宮之原輝紀
20260607,6,1,不明,10000,4,松下誉士,鈴木成美
20260607,6,2,不明,14850,4,伊藤尚汰,南野利騰
20260607,7,7,不明,19740,2,鈴木賢一,麻生慎介
20260607,8,6,不明,15780,2,金子貴志,渡邉雄朗
20260607,9,7,不明,31600,6,榎幸司,平岡重典
20260607,9,11,不明,12810,4,北中元樹,市川哲也
20260607,10,2,不明,21010,5,藤森拓海,坂本雄紀
20260607,10,7,不明,10840,6,鰐部太空海,杉山太陽
20260607,15,2,不明,35970,4,森下愛梨,森陽多
20260607,15,4,不明,19790,6,津田裕絵,三嶌さらら
20260607,15,5,不明,102650,4,原田佑実,山川波乙
20260607,17,2,不明,43280,5,小池修平,秋元哲
20260607,18,5,不明,265740,2,大西隆洋,井内将太郎
20260607,24,4,不明,25030,5,小林泰,森定晃史
20260607,24,7,不明,14400,2,金子賢志,山崎裕司
20260608,1,6,不明,80060,6,島崎丈一朗,山口達也
20260608,1,11,不明,10990,3,竹之内極,君島秀三
20260608,6,1,不明,13310,3,萬正嗣,川井萌
20260608,6,2,不明,30050,5,永松良教,塚田修二
20260608,6,5,不明,10600,5,坪井康晴,深見亜由美
20260608,6,6,不明,30390,6,前出達吉,萬正嗣
20260608,6,12,不明,41460,2,藤本佳史,島村隆幸
20260608,8,4,不明,12840,4,仲航太,志道吉和
20260608,8,6,不明,11830,2,宮地秀祈,深井利寿
20260608,8,12,不明,15080,3,石原翼,石渡鉄兵
20260608,9,3,不明,11310,6,権藤俊光,松山裕基
20260608,9,7,不明,23730,4,西舘健,井上茂
20260608,10,1,不明,34040,4,佐藤永梧,畑田汰一
20260608,10,5,不明,13540,5,坂本雄紀,佐藤航
20260608,10,7,不明,13340,3,谷口丞,松井貫太
20260608,10,9,不明,13270,6,佐藤航,中本大樹
20260608,10,10,不明,15300,2,廣瀬凜,島川海輝
20260608,10,11,不明,103980,6,高山敬悟,西丸侑太朗
20260608,10,12,不明,29280,5,飛田江己,中野希一
20260608,17,4,不明,12220,2,新田雄史,船岡洋一郎
20260608,17,12,不明,38550,4,山崎郡,山口剛
20260608,18,7,不明,26570,5,前沢丈史,渡邉真奈美
20260608,18,10,不明,13030,2,松村敏,堤啓輔
20260608,21,1,不明,68550,2,羽野諒,大橋純一郎
20260608,24,3,不明,10620,4,宮本琉正,山崎昂介
20260609,1,10,不明,60650,2,伏田裕隆,君島秀三
20260609,6,9,不明,13730,4,青木幸太郎,重成一人
20260609,7,2,不明,17670,2,大庭元明,赤澤文香
20260609,7,5,不明,17600,5,奈須啓太,大場敏
20260609,11,3,不明,11180,4,石倉洋行,菊池峰晴
20260609,11,8,不明,65570,4,加藤啓太,上野俊樹
20260609,13,2,不明,57740,3,黒井達矢,河合佑樹
20260609,15,1,不明,14760,4,松田真実,大廣咲季
20260609,15,3,不明,11930,6,三嶌さらら,山崎小葉音
20260609,17,11,不明,14470,3,大上卓人,土屋智則
20260609,18,3,不明,59600,3,福田翔吾,谷村一哉
20260609,18,5,不明,11980,4,茅原悠紀,草場康幸
20260609,23,2,不明,16510,5,新井英孝,室田泰史
20260609,23,6,不明,14110,4,木村仁紀,新井英孝
20260609,23,7,不明,15600,5,赤羽克也,木場悠介
20260609,23,8,不明,17180,4,深川真二,岡田憲行
20260609,24,1,不明,54420,4,中里昌志,村松栄太
20260609,24,4,不明,11890,2,小林泰,宮下元胤
20260609,24,6,不明,47660,4,笹木香吾,佐藤大佑
20260609,24,9,不明,10240,6,赤坂俊輔,香川素子
20260609,24,10,不明,92640,6,佐藤大佑,竹井貴史
20260610,1,1,不明,11640,6,山口達也,西田靖
20260610,1,8,不明,20080,2,石川諒,山口達也
20260610,5,3,不明,40970,4,栗原一馬,深水慎一郎
20260610,5,12,不明,14450,4,大場恒季,椎名豊
20260610,6,3,不明,17340,3,松下誉士,山戸信二
20260610,6,8,不明,58390,2,萬正嗣,大串重幸
20260610,6,12,不明,39060,4,竹田和哉,柴田朋哉
20260610,7,5,不明,33310,5,天野友和,倉尾大介
20260610,7,11,不明,14140,6,小山勉,安河内将
20260610,9,2,不明,24890,6,澤大介,伊藤栞
20260610,9,3,不明,11110,4,富永修一,伏見俊介
20260610,9,5,不明,35900,3,平岡重典,松井洪弥
20260610,9,8,不明,44890,6,向後龍一,今出晋二
20260610,11,5,不明,10040,5,木下雄介,松下知幸
20260610,14,3,不明,18630,2,河野大,池田雄一
20260610,14,11,不明,21740,2,宗行治哉,樋口亮
20260610,18,2,不明,56330,5,佐藤謙史朗,田中京介
20260610,18,12,不明,23800,3,前沢丈史,里岡右貴
20260610,23,4,不明,64190,3,新井英孝,篠崎元志
20260610,23,6,不明,20970,2,河村了,久富政弘
20260611,3,6,不明,37980,4,米玉利大悟,城間盛渚
20260611,3,11,不明,11770,4,城間盛渚,藤原仙二
20260611,3,12,不明,16890,3,竹間隆晟,井本昌也
20260611,5,3,不明,62970,4,木村亮太,横井健太
20260611,5,4,不明,30030,4,高橋涼夏,森智也
20260611,7,4,不明,73460,5,都築正治,山田竜一
20260611,7,12,不明,39770,6,天野友和,寺田祥
20260611,9,2,不明,19270,5,齋藤智裕,松山裕基
20260611,9,4,不明,23640,4,湯淺紀香,澤大介
20260611,10,5,不明,24520,3,岸蔭亮,藤田浩人
20260611,10,8,不明,13000,3,東口晃,幸野史明
20260611,10,9,不明,13490,5,長尾章平,上田隆章
20260611,10,10,不明,84550,5,山田和佐,岩津徹郎
20260611,11,8,不明,45950,6,中澤和志,永井源
20260611,11,12,不明,32520,3,田中辰彦,栗城匠
20260611,13,7,不明,10090,2,柳生泰二,新開航
20260611,13,12,不明,11080,3,山田康二,井口佳典
20260611,14,3,不明,10360,3,谷川里江,武井莉里佳
20260611,14,4,不明,13890,2,四宮与寛,深川麻奈美
20260611,14,12,不明,10300,2,山下昂大,川原祐明
20260611,15,6,不明,20730,3,安井瑞紀,小芦るり華
20260611,15,9,不明,21950,5,三嶌こころ,森下愛梨
20260611,15,10,不明,86830,5,来田衣織,門田栞
20260611,16,12,不明,23400,2,佐々木康幸,前田将太
20260611,20,2,不明,126040,2,石倉拓美,神田達也
20260611,23,7,不明,12450,2,木村仁紀,西川新太郎
20260612,3,12,不明,30970,4,樅山拓馬,竹下大樹
20260612,7,5,不明,50020,4,大庭元明,都築正治
20260612,7,9,不明,14730,5,奥田誠,寺田祥
20260612,9,1,不明,82350,2,伊藤喜智,榎幸司
20260612,9,9,不明,10570,3,金田大輔,池田剛規
20260612,13,3,不明,25680,2,森永淳,稲田浩二
20260612,13,8,不明,38460,5,若林将,吉田拡郎
20260612,13,10,不明,17450,5,西岡顕心,黒井達矢
20260612,14,5,不明,10280,6,山下昂大,小林孝弘
20260612,14,10,不明,25530,5,眞鳥章太,佐々木和伸
20260612,16,2,不明,16330,6,笠雅雄,山田佑樹
20260612,20,4,不明,23570,4,尾崎雄二,黄金井力良
20260613,3,12,不明,53650,4,西川拓利,飛田江己
20260613,6,1,不明,14470,2,村岡賢,池田浩美
20260613,6,2,不明,12250,2,待鳥雄紀,中村裕将
20260613,6,3,不明,53400,2,中田竜太,森清友翔
20260613,6,5,不明,22290,3,中本大樹,関根彰人
20260613,6,12,不明,23630,6,塩田北斗,重野哲之
20260613,8,2,不明,11250,4,山崎郡,白神優
20260613,8,9,不明,58100,4,菊地孝平,澤田尚也
20260613,8,11,不明,16940,3,佐々木完太,馬場貴也
20260613,10,6,不明,31910,2,上田隆章,牧山敦也
20260613,10,7,不明,14030,4,岡暢祐,岸蔭亮
20260613,10,8,不明,10060,4,乙藤智史,渡邊哲也
20260613,11,2,不明,136000,3,菊池峰晴,野末智一
20260613,11,10,不明,134480,6,佐々木大河,伊藤将吉
20260613,13,2,不明,14830,2,大峯豊,吉田凌太朗
20260613,13,5,不明,36560,4,渡辺浩司,吉川元浩
20260613,14,8,不明,20470,3,本村大,瀬川大地
20260613,14,9,不明,11900,2,松井賢治,羽田妃希
20260613,14,10,不明,32410,2,吉田和仁,深川麻奈美
20260613,14,12,不明,19800,4,中島秀治,川原祐明
20260613,16,3,不明,73140,6,前川守嗣,角谷健吾
20260613,19,1,不明,13790,2,森貴洋,広次修
20260613,19,6,不明,62050,5,三川昂暁,吉永泰弘
20260613,19,10,不明,25640,3,秋末秦悟,末永祐輝
20260613,20,2,不明,13520,5,服部達哉,山口亮
20260613,20,6,不明,18380,3,神田達也,佐藤悠
20260613,20,11,不明,10670,2,森晋太郎,今井貴士
20260613,22,6,不明,13060,6,長嶋万記,古賀千晶
20260613,23,2,不明,13690,4,山口晃朋,赤羽克也
20260613,23,9,不明,32470,3,上之晃弘,長野壮志郎
20260614,1,3,不明,14450,4,米田隆弘,中里優子
20260614,1,12,不明,25830,5,若林義人,仲口博崇
20260614,3,1,不明,57430,6,網代良芽,坂本一真
20260614,3,11,不明,45520,3,樅山拓馬,西丸侑太朗
20260614,6,5,不明,26090,6,土屋千明,待鳥雄紀
20260614,10,2,不明,23590,2,長尾章平,安田政彦
20260614,10,3,不明,13830,3,小池公生,松本一毅
20260614,10,5,不明,28940,2,中村栄治,作間章
20260614,11,1,不明,14190,4,間嶋仁志,栗城匠
20260614,12,9,不明,10400,5,柳瀬幹太,葛原大陽
20260614,12,10,不明,42180,2,高橋直哉,濱野斗馬
20260614,16,4,不明,70270,5,鈴木裕隆,笠雅雄
20260614,16,8,不明,17100,4,永田秀二,石田勇斗
20260614,20,2,不明,15250,3,松田憲幸,中島昂章
20260614,23,10,不明,17550,3,岡村仁,木村仁紀
20260615,1,1,不明,40060,2,高木圭大,森弘行
20260615,1,3,不明,12400,5,本橋克洋,細川明人
20260615,1,8,不明,11180,6,加木郁,本橋克洋
20260615,1,9,不明,13060,6,若林義人,鈴木孝明
20260615,3,8,不明,12790,2,廣瀬凜,澁川夏
20260615,3,10,不明,21850,3,米玉利大悟,佐藤右京
20260615,6,1,不明,74370,6,堀井涼平,川合理司
20260615,6,5,不明,18980,6,福島勇樹,寺本昇平
20260615,8,9,不明,14670,4,松本純平,菊地孝平
20260615,12,3,不明,29690,4,重富伸也,中村辰也
20260615,12,7,不明,19380,2,滝沢崚,岡村慶太
20260615,19,6,不明,10310,3,北村征嗣,松尾光広
20260615,20,8,不明,15270,4,内山峻輔,加藤政彦
20260615,21,4,不明,49650,6,田村慶,市橋卓士
20260615,21,6,不明,18310,3,北村寧々,山室展弘
20260615,22,12,不明,222920,6,堀之内紀代子,高憧四季
20260616,1,4,不明,11600,3,尾形栄治,小林文彦
20260616,1,5,不明,26460,4,石原凪紗,栗原直也
20260616,1,9,不明,110870,6,森弘行,河野真也
20260616,3,10,不明,28910,5,小玉啓太,石渡翔一郎
20260616,3,12,不明,18220,4,廣瀬凜,竹間隆晟
20260616,8,8,不明,16380,2,白神優,横澤剛治
20260616,8,10,不明,12740,2,池田浩二,中嶋健一郎
20260616,10,1,不明,53010,5,牧山敦也,小池公生
20260616,10,7,不明,34160,4,上田隆章,中村栄治
20260616,16,6,不明,10120,4,木下大將,中越博紀
20260616,18,4,不明,12790,3,山本光雄,佐藤博亮
20260616,18,6,不明,12330,5,森永隆,佐竹太一
20260616,18,10,不明,31100,5,小野勇作,岩川仁士
20260616,19,2,不明,47740,5,長谷川充,森貴洋
